aph(6)-Ib	aph(6)-I	aph(6)-Ib	-	0.00	0.00	1	aminoglycoside O-phosphotransferase APH(6)-Ib
aph(6)-Ic_gen	aph(6)-I	aph(6)-I	NF033614.1	460.00	460.00	1	APH(6)-I family aminoglycoside O-phosphotransferase
aph(6)-Ic	aph(6)-Ic_gen	aph(6)-Ic	NF000011.2	500.00	500.00	1	aminoglycoside O-phosphotransferase APH(6)-Ic
aph(6)-Id	aph(6)-I	aph(6)-Id	-	0.00	0.00	1	aminoglycoside O-phosphotransferase APH(6)-Id
aph(6)-I	aph	aph(6)-I	NF012171.0	325.00	325.00	1	APH(6)-I family aminoglycoside O-phosphotransferase
aph(6)-Smalt	aph(6)-I	aph(6)	NF012160.0	550.00	550.00	1	APH(6) family putative aminoglycoside O-phosphotransferase
aph(7'')-Ia	aph	aph(7'')-Ia	NF000137.2	640.00	640.00	1	aminoglycoside O-phosphotransferase APH(7'')-Ia
aph(9)-Ia	aph(9)-I	aph(9)-Ia	NF000052.4	680.00	680.00	1	aminoglycoside O-phosphotransferase APH(9)-Ia
aph(9)-Ib	aph(9)-I	aph(9)-Ib	NF000029.2	675.00	675.00	1	aminoglycoside O-phosphotransferase APH(9)-Ib
aph(9)-I	aph	aph(9)-I	-	0.00	0.00	1	APH(9)-I family aminoglycoside O-phosphotransferase
aph-3080755	aph(2'')	aph(2'')	NF000076.3	600.00	600.00	1	APH(2'')-Ie/IVa family aminoglycoside O-phosphotransferase
aphA16	aph(3')	aphA16	NF033112.0	580.00	580.00	1	APH(3') family aminoglycoside O-phosphotransferase AphA16
aph	AME	aph	-	0.00	0.00	1	aminoglycoside O-phosphotransferase
apmA	AMR	apmA	NF000084.1	550.00	550.00	1	aminocyclitol acetyltransferase ApmA
armA	rmt	armA	-	0.00	0.00	1	ArmA family 16S rRNA (guanine(1405)-N(7))-methyltransferase
arr-269927220	arr	arr	NF000066.1	250.00	250.00	1	NAD(+)--rifampin ADP-ribosyltransferase
arr-3	arr	arr-3	-	0.00	0.00	1	NAD(+)--rifampin ADP-ribosyltransferase Arr-3
arr-6	arr	arr	-	0.00	0.00	1	NAD(+)--rifampin ADP-ribosyltransferase Arr-6
arr-Ms	arr	arr	NF000318.1	250.00	250.00	1	NAD(+)--rifampin ADP-ribosyltransferase
arr	AMR	arr	NF033144.1	130.00	130.00	1	NAD(+)--rifampin ADP-ribosyltransferase
beta_repress	AMR	blaI	-	0.00	0.00	0	beta-lactamase repressor
bla-A2	bla-A	bla	NF012099.1	320.00	320.00	1	class A beta-lactamase, subclass A2
bla-A_Chryseo	bla-A2	bla-A	NF000447.2	510.00	510.00	1	CGA/CIA family class A beta-lactamase
bla-A_carba	bla-A	bla	NF000538.0	410.00	410.00	1	carbapenem-hydrolyzing class A beta-lactamase
bla-A_firm	bla-A	bla	NF012167.0	427.00	427.00	1	class A beta-lactamase
bla-A	bla	bla	NF033103.1	200.00	200.00	1	class A beta-lactamase
bla-B1-FLAV	blaB-IND-MUS	bla-B1-FLAV	NF000450.2	450.00	450.00	1	subclass B1 metallo-beta-lactamase
bla-B1	bla-B	bla	NF033088.1	200.00	200.00	1	subclass B1 metallo-beta-lactamase
bla-B2	bla-B	bla	NF033087.1	240.00	240.00	1	subclass B2 metallo-beta-lactamase
bla-B3-CAR	bla-B	blaCAR	NF000469.2	500.00	500.00	1	CAR family subclass B3 metallo-beta-lactamase
bla-B3	bla-B	bla	NF033105.1	240.00	240.00	1	subclass B3 metallo-beta-lactamase
bla-B	bla	bla	NF012229.1	100.00	100.00	1	metallo-beta-lactamase
bla-C	bla	ampC	NF033085.1	415.00	415.00	1	class C beta-lactamase
bla-D-Gpos	blaOXA	blaOXA	-	0.00	0.00	1	BPU/BAT/BSU family class D beta-lactamase
bla-D	bla	blaOXA	-	0.00	0.00	1	class D beta-lactamase
bla1	bla-A_firm	bla	NF033096.1	630.00	630.00	1	class A beta-lactamase Bla1
bla2a	bla-A	bla2a	NF033099.1	650.00	650.00	1	Exo family class A beta-lactamase
blaACC	bla-C	blaACC	NF000397.2	850.00	850.00	1	ACC family cephalosporin-hydrolyzing class C beta-lactamase
blaACI	bla-A	blaACI	NF000448.2	640.00	640.00	1	ACI family class A beta-lactamase
blaACT	CMY2-MIR-ACT-EC	blaACT	NF000385.4	810.00	810.00	1	ACT family cephalosporin-hydrolyzing class C beta-lactamase
blaADC-8_like	bla-C	blaADC	-	0.00	0.00	1	ADC-8-like cephalosporin-hydrolyzing class C beta-lactamase
blaADC	bla-C	blaADC	NF000425.2	800.00	800.00	1	ADC family extended-spectrum class C beta-lactamase
blaAER	bla-A	blaAER	-	0.00	0.00	1	AER family class A beta-lactamase
blaAFM	bla-B1	blaAFM	NF033736.1	610.00	610.00	1	AFM family subclass B1 metallo-beta-lactamase
blaAIM	bla-B3	blaAIM	NF000439.2	675.00	675.00	1	AIM family subclass B3 metallo-beta-lactamase
blaALG11	bla-B3	blaALG11	-	0.00	0.00	1	ALG11 family subclass B3 metallo-beta-lactamase
blaALG6	bla-B3	blaALG6	-	0.00	0.00	1	ALG6 family subclass B3 metallo-beta-lactamase
blaALI	bla-B1	blaALI	NF033582.2	450.00	450.00	1	ALI family subclass B1 metallo-beta-lactamase
blaANA	bla-B1	blaANA	-	0.00	0.00	1	ANA family subclass B1 metallo-beta-lactamase
blaAQU	blaCMY-FOX	blaAQU	NF033467.0	815.00	815.00	1	AQU family class C beta-lactamase
blaARL	bla-A	blaARL	NF033386.1	620.00	620.00	1	ARL family class A beta-lactamase
blaAST	bla-A	blaAST	-	0.00	0.00	1	AST family class A beta-lactamase
blaAXC	bla-A	blaAXC	-	0.00	0.00	1	AXC family carbapenem-hydrolyzing class A beta-lactamase
blaA_Mtub	bla-A	blaA	-	0.00	0.00	1	class A beta-lactamase BlaA
blaA_Yent	bla-A	blaA	NF033152.0	625.00	625.00	1	class A beta-lactamase BlaA
blaB-IND-MUS	bla-B1	bla	NF012146.1	270.00	270.00	1	BlaB/IND/MUS family subclass B1 metallo-beta-lactamase
blaBAT	bla-D-Gpos	blaBAT	-	0.00	0.00	1	BAT family class D beta-lactamase
blaBBI	bla-A_firm	blaBBI	NF033714.1	625.00	625.00	1	BBI family class A beta-lactamase
blaBCL	bla-A_firm	blaBCL	NF033060.0	600.00	600.00	1	BCL family class A beta-lactamase
blaBEL	bla-A	blaBEL	NF000398.2	620.00	620.00	1	BEL family class A extended-spectrum beta-lactamase
blaBES	bla-A	blaBES	NF000451.2	650.00	650.00	1	BES family class A beta-lactamase
blaBIC	bla-A_carba	blaBIC	NF000449.2	640.00	640.00	1	BIC family carbapenem-hydrolyzing class A beta-lactamase
blaBJP	bla-B3	blaBJP	NF012140.0	600.00	600.00	1	BJP family subclass B3 metallo-beta-lactamase
blaBKC_GPC	bla-A	bla	NF033626.1	575.00	575.00	1	BKC/GPC family carbapenem-hydrolyzing class A beta-lactamase
blaBKC	blaBKC_GPC	blaBKC	NF000413.2	650.00	650.00	1	BKC family carbapenem-hydrolyzing class A beta-lactamase
blaBPU	bla-D-Gpos	blaBPU	NF012098.1	525.00	525.00	1	BPU family class D beta-lactamase
blaBRO	bla-A	blaBRO	-	0.00	0.00	1	BRO family class A beta-lactamase
blaBSU	bla-D-Gpos	blaBSU	-	0.00	0.00	1	BSU family class D beta-lactamase
blaBUT	CMY2-MIR-ACT-EC	blaBUT	-	0.00	0.00	1	BUT family class C beta-lactamase
blaB	blaB-IND-MUS	blaB	NF033107.1	500.00	500.00	1	BlaB family subclass B1 metallo-beta-lactamase
blaCARB_gen	bla-A	blaCARB	NF000481.1	430.00	400.00	1	CARB/PSE/RTG family carbenicillin-hydrolyzing class A beta-lactamase
blaCARB	blaCARB_gen	blaCARB	NF000188.2	600.00	600.00	1	CARB family carbenicillin-hydrolyzing class A beta-lactamase
blaCAU/MBL1b	bla-B3	blaCAU	NF000427.2	500.00	500.00	1	CAU/MBL1b family subclass B3 metallo-beta-lactamase
blaCBP	bla-A	blaCBP	NF000517.2	650.00	650.00	1	CBP family penicillin-hydrolyzing class A beta-lactamase
blaCFE	blaCMY	blaCFE	-	0.00	0.00	1	CMY-2 family cephalosporin-hydrolyzing class C beta-lactamase
blaCGA	bla-A_Chryseo	blaCGA	-	0.00	0.00	1	CGA family class A extended-spectrum beta-lactamase
blaCIA	bla-A_Chryseo	blaCIA	NF000446.2	640.00	640.00	1	CIA family class A extended-spectrum beta-lactamase
blaCKO	bla-A	blaCKO	-	0.00	0.00	1	MAL/CKO family class A beta-lactamase
blaCMA	blaCrA	blaCMA	NF033700.1	887.00	887.00	1	CMA family class C beta-lactamase
blaCME	bla-A2	blaCME	NF000511.2	600.00	600.00	1	CME family class A extended-spectrum beta-lactamase
blaCMH	blaACT	blaCMH	NF000419.2	875.00	875.00	1	CMH family class C beta-lactamase
blaCMY-FOX	bla-C	ampC	NF012172.1	700.00	700.00	1	FOX/MOX family class C beta-lactamase
blaCMY	CMY2-MIR-ACT-EC	blaCMY	NF000191.1	800.00	800.00	1	CMY-2 family class C beta-lactamase
blaCPS	bla-B3	blaCPS	NF000454.2	620.00	620.00	1	CPS family subclass B3 metallo-beta-lactamase
blaCRD3	bla-B3	blaCRD3	-	0.00	0.00	1	CRD3 family subclass B3 metallo-beta-lactamase
blaCRH	bla-A_carba	blaCRH	NF033211.1	630.00	630.00	1	CRH family carbapenem-hydrolyzing class A beta-lactamase
blaCRP	bla-A_carba	blaCRP	-	0.00	0.00	1	CRP family carbapenem-hydrolyzing class A beta-lactamase
blaCSA	blaCrA	blaCSA	NF033698.1	884.00	884.00	1	CSA family class C beta-lactamase
blaCSP	bla-A2	blaCSP	-	0.00	0.00	1	CSP family class A beta-lactamase
blaCTX-M-151-like	bla-A	blaCTX-M	-	0.00	0.00	1	CTX-M-151 family class A beta-lactamase
blaCTX-M	bla-A	blaCTX-M	NF033089.1	570.00	570.00	1	CTX-M family class A extended-spectrum beta-lactamase
blaCrA	bla-C	ampC	-	0.00	0.00	1	CrA family class C beta-lactamase
blaDES	bla-A	blaDES	-	0.00	0.00	1	DES family class A beta-lactamase
blaDHA	bla-C	blaDHA	NF012102.1	800.00	800.00	1	DHA family class C beta-lactamase
blaDHT2	bla-B3	blaDHT2	-	0.00	0.00	1	DHT2 family subclass B3 metallo-beta-lactamase
blaDIM-SIM-IMP	bla-B1	blaDIM	NF012145.1	288.00	288.00	1	DIM/SIM/IMP family subclass B1 metallo-beta-lactamase
blaDIM	blaDIM-SIM-IMP	blaDIM	NF000445.2	560.00	560.00	1	DIM family subclass B1 metallo-beta-lactamase
blaEAM	bla-B3	blaEAM	-	0.00	0.00	1	EAM family subclass B3 metallo-beta-lactamase
blaEBR	blaB-IND-MUS	blaEBR	NF000444.2	500.00	500.00	1	EBR family subclass B1 metallo-beta-lactamase
blaECM	bla-B3	blaECM	-	0.00	0.00	1	ECM family subclass B3 metallo-beta-lactamase
blaECV	bla-B1	blaECV	-	0.00	0.00	1	ECV family subclass B1 metallo-beta-lactamase
blaEC	CMY2-MIR-ACT-EC	blaEC	NF000185.2	850.00	850.00	1	BlaEC family class C beta-lactamase
blaEFM	bla-B3	blaEFM	-	0.00	0.00	1	EFM family subclass B3 metallo-beta-lactamase
blaELM	bla-B3	blaELM	-	0.00	0.00	1	ELM family subclass B3 metallo-beta-lactamase
blaERP	bla-A	blaERP	-	0.00	0.00	1	ERP family class A beta-lactamase
blaESP-1_fam	bla-B3	blaESP	NF000455.2	600.00	600.00	1	ESP-1 family subclass B3 metallo-beta-lactamase
blaEVM	bla-B3	blaEVM	-	0.00	0.00	1	EVM family subclass B3 metallo-beta-lactamase
blaE	bla-C	blaE	-	0.00	0.00	1	class C beta-lactamase
blaFAR	bla-A	blaFAR	-	0.00	0.00	1	FAR family class A beta-lactamase
blaFEZ	bla-B3	blaFEZ	NF000216.2	600.00	600.00	1	FEZ family subclass B3 metallo-beta-lactamase
blaFIA	bla-B1	blaFIA	-	0.00	0.00	1	FIA family subclass B1 metallo-beta-lactamase
blaFIM	bla-B1	blaFIM	NF000437.2	590.00	590.00	1	FIM family subclass B1 metallo-beta-lactamase
blaFONA	bla-A	blaFONA	NF000323.2	600.00	600.00	1	FONA family class A beta-lactamase
blaFOX	blaCMY-FOX	blaFOX	NF000399.2	850.00	850.00	1	FOX family cephalosporin-hydrolyzing class C beta-lactamase
blaFPH	bla-A	blaFPH	-	0.00	0.00	1	FPH family carbapenem-hydrolyzing class A beta-lactamase
blaFRI	bla-A_carba	blaFRI	NF000428.4	600.00	600.00	1	FRI family carbapenem-hydrolyzing class A beta-lactamase
blaFTU	bla-A	blaFTU	NF000513.2	600.00	600.00	1	FTU family class A beta-lactamase
blaF	bla-A	blaF	-	0.00	0.00	1	class A beta-lactamase
blaGES	bla-A	blaGES	NF012103.0	625.00	625.00	1	GES family class A beta-lactamase
blaGIL	bla-A	blaGIL	NF000505.2	640.00	640.00	1	GIL family class A beta-lactamase
blaGIM	blaDIM-SIM-IMP	blaGIM	NF000396.2	540.00	540.00	1	GIM family subclass B1 metallo-beta-lactamase
blaGOB	bla-B3	blaGOB	NF012101.1	560.00	560.00	1	GOB family subclass B3 metallo-beta-lactamase
blaGPC	blaBKC_GPC	blaGPC	-	0.00	0.00	1	GPC family carbapenem-hydrolyzing class A beta-lactamase
blaGRD23	blaDIM-SIM-IMP	blaGRD23	-	0.00	0.00	1	GRD23 family subclass B1 metallo-beta-lactamase
blaGRD33	bla-B3	blaGRD33	-	0.00	0.00	1	GRD33 family subclass B3 metallo-beta-lactamase
blaHER	bla-A	blaHER	-	0.00	0.00	1	HER family class A beta-lactamase
blaHMB	blaKHM-HMB	blaHMB	-	0.00	0.00	1	HMB family subclass B1 metallo-beta-lactamase
blaIMI	bla-A_carba	blaIMI	NF000400.2	625.00	625.00	1	IMI family carbapenem-hydrolyzing class A beta-lactamase
blaIMP	blaDIM-SIM-IMP	blaIMP	NF012147.1	460.00	460.00	1	IMP family subclass B1 metallo-beta-lactamase
blaIND	blaB-IND-MUS	blaIND	NF012149.0	430.00	430.00	1	IND family subclass B1 metallo-beta-lactamase
blaI_of_Z	beta_repress	blaI	NF000186.1	250.00	250.00	1	penicillinase repressor BlaI
blaJOHN	bla-B1-FLAV	blaJOHN	-	0.00	0.00	1	JOHN family subclass B1 metallo-beta-lactamase
blaKHM-HMB	blaDIM-SIM-IMP	blaKHM-HMB	NF012148.0	450.00	450.00	1	KHM/HMB family subclass B1 metallo-beta-lactamase
blaKHM	blaKHM-HMB	blaKHM	-	0.00	0.00	1	KHM family subclass B1 metallo-beta-lactamase
blaKLUC	blaCTX-M	blaKLUC	NF000452.2	650.00	650.00	1	KLUC family class A extended-spectrum beta-lactamase
blaKPC	bla-A_carba	blaKPC	NF012141.0	625.00	625.00	1	KPC family carbapenem-hydrolyzing class A beta-lactamase
blaL1	bla-B3	blaL1	NF033106.1	560.00	560.00	1	L1 family subclass B3 metallo-beta-lactamase
blaL2	bla-A	blaL2	NF000232.1	540.00	540.00	1	L2 family class A beta-lactamase
blaLAP	bla-A	blaLAP	NF000383.2	600.00	600.00	1	LAP family class A beta-lactamase
blaLAT	blaCMY	blaLAT	-	0.00	0.00	1	cephalosporin-hydrolyzing class C beta-lactamase
blaLCR_NPS	blaOXA	blaLCR	-	0.00	0.00	1	LCR/NPS family class D beta-lactamase
blaLCR	blaLCR_NPS	blaLCR	-	0.00	0.00	1	LCR family class D beta-lactamase
blaLEN	blaSHV-LEN	blaLEN	NF000233.2	640.00	640.00	1	LEN family class A beta-lactamase
blaLHK	bla-C	blaLHK	NF033569.1	850.00	850.00	1	LHK family class C beta-lactamase
blaLRA-10_like	bla-C	blaLRA10	-	0.00	0.00	1	LRA-10 family class C beta-lactamase
blaLRA-12_like	bla-B3	blaLRA	-	0.00	0.00	1	LRA-12 family subclass B3 metallo-beta-lactamase
blaLRA-12	blaLRA-12_like	blaLRA	-	0.00	0.00	1	subclass B3 metallo-beta-lactamase LRA-12
blaLRA-13	bla-C	ampC	-	0.00	0.00	1	bifunctional class D/class C beta-lactamase LRA-13
blaLRA-17	blaLRA-12_like	blaLRA	-	0.00	0.00	1	subclass B3 metallo-beta-lactamase LRA-17
blaLRA-18_like	bla-C	blaLRA18	-	0.00	0.00	1	LRA-18 family class C beta-lactamase
blaLRA-19	blaLRA-12_like	blaLRA	-	0.00	0.00	1	subclass B3 metallo-beta-lactamase LRA-19
blaLRA-1	bla-A	bla	-	0.00	0.00	1	class A beta-lactamase LRA-1
blaLRA-2_like	bla-B3	blaLRA	-	0.00	0.00	1	LRA-2 family subclass B3 metallo-beta-lactamase
blaLRA-2	blaLRA-2_like	blaLRA	-	0.00	0.00	1	subclass B3 metallo-beta-lactamase LRA-2
blaLRA-3_like	bla-B3	blaLRA	-	0.00	0.00	1	LRA-3 family subclass B3 metallo-beta-lactamase
blaLRA-3	blaLRA-3_like	blaLRA	-	0.00	0.00	1	subclass B3 metallo-beta-lactamase LRA-3
blaLRA-5	bla-A	bla	-	0.00	0.00	1	class A beta-lactamase LRA-5
blaLRA-7	blaLRA-3_like	blaLRA	-	0.00	0.00	1	subclass B3 metallo-beta-lactamase LRA-7
blaLRA-8	blaLRA-2_like	blaLRA	-	0.00	0.00	1	subclass B3 metallo-beta-lactamase LRA-8
blaLRA-9	blaLRA-3_like	blaLRA	-	0.00	0.00	1	subclass B3 metallo-beta-lactamase LRA-9
blaLRG	bla-A	blaLRG	-	0.00	0.00	1	LRG family class A beta-lactamase
blaLUS	bla-A2	blaLUS	-	0.00	0.00	1	LUS family class A beta-lactamase
blaLUT	bla-A	blaLUT	NF000324.2	600.00	600.00	1	LUT family class A beta-lactamase
blaL	bla-A	blaL	NF033101.0	650.00	650.00	1	BlaL family class A beta-lactamase
blaM-1	blaM	blaM	-	0.00	0.00	1	class A beta-lactamase
blaMCA	bla-C	ampC	NF033406.1	750.00	750.00	1	class C beta-lactamase
blaMIR	blaACT	blaMIR	NF000187.3	882.00	882.00	1	MIR family cephalosporin-hydrolyzing class C beta-lactamase
blaMOC	blaMUS-TUS-MOC	blaMOC	-	0.00	0.00	1	XUS family subclass B1 metallo-beta-lactamase
blaMOX	blaCMY-FOX	blaMOX	NF000239.3	770.00	770.00	1	CMY-1/MOX family class C beta-lactamase
blaMSI-1_fam	bla-B3	blaMSI	NF000456.2	550.00	550.00	1	MSI-1 family subclass B3 metallo-beta-lactamase
blaMUS-TUS-MOC	blaB-IND-MUS	bla	NF012137.0	400.00	400.00	1	MUS/TUS/MOC family subclass B1 metallo-beta-lactamase
blaMUS	blaMUS-TUS-MOC	blaMUS	NF000441.2	540.00	540.00	1	MUS family subclass B1 metallo-beta-lactamase
blaMYO	bla-B1	blaMYO	-	0.00	0.00	1	MYO family subclass B1 metallo-beta-lactamase
blaMYX	bla-B1	blaMYX	-	0.00	0.00	1	MYX family subclass B1 metallo-beta-lactamase
blaM	bla-A	blaM	-	0.00	0.00	1	class A beta-lactamase
blaNDM	bla-B1	blaNDM	NF000259.2	580.00	580.00	1	NDM family subclass B1 metallo-beta-lactamase
blaNPS	blaLCR_NPS	blaNPS	-	0.00	0.00	1	NPS family class D beta-lactamase
blaOCH	bla-C	blaOCH	NF000264.2	800.00	800.00	1	OCH family class C extended-spectrum beta-lactamase
blaOHIO	blaSHV-LEN	blaOHIO	-	0.00	0.00	1	OHIO family class A beta-lactamase
blaOKP-A	blaOKP	blaOKP	-	0.00	0.00	1	OKP-A family class A broad-spectrum beta-lactamase
blaOKP-B	blaOKP	blaOKP	-	0.00	0.00	1	OKP-B family class A broad-spectrum beta-lactamase
blaOKP	blaSHV-LEN	blaOKP	NF000265.2	620.00	620.00	1	OKP family class A broad-spectrum beta-lactamase
blaORN	blaPLA-ORN-TER	blaORN	-	0.00	0.00	1	ORN family class A beta-lactamase
blaORR	bla-B1	blaORR	-	0.00	0.00	1	ORR family subclass B1 metallo-beta-lactamase
blaOXA-10_like	blaOXA	blaOXA	NF000386.2	580.00	580.00	1	OXA-10 family class D beta-lactamase
blaOXA-114_like	blaOXA-PR	blaOXA	NF033818.0	620.00	620.00	1	OXA-114 family class D beta-lactamase
blaOXA-12_like	blaOXA-PR	blaOXA	NF033702.0	595.00	595.00	1	OXA-12 family class D beta-lactamase
blaOXA-134_like	blaOXA	blaOXA	NF000436.2	570.00	570.00	1	OXA-134 family carbapenem-hydrolyzing class D beta-lactamase
blaOXA-143_like	blaOXA	blaOXA	NF000464.2	610.00	610.00	1	OXA-143 family carbapenem-hydrolyzing class D beta-lactamase
blaOXA-184_like	blaOXA_Campylobacter	blaOXA	NF000461.2	475.00	475.00	1	OXA-184 family class D beta-lactamase
blaOXA-1_like	blaOXA	blaOXA	NF000388.2	580.00	580.00	1	OXA-1 family class D beta-lactamase
blaOXA-211_like	blaOXA	blaOXA	NF000417.2	575.00	575.00	1	OXA-211 family carbapenem-hydrolyzing class D beta-lactamase
blaOXA-213_like	blaOXA	blaOXA	NF000269.2	560.00	560.00	1	OXA-213 family carbapenem-hydrolyzing class D beta-lactamase
blaOXA-214_like	blaOXA	blaOXA	NF000418.2	600.00	600.00	1	OXA-214 family carbapenem-hydrolyzing class D beta-lactamase
blaOXA-229_like	blaOXA	blaOXA	NF000501.2	625.00	625.00	1	OXA-229 family carbapenem-hydrolyzing class D beta-lactamase
blaOXA-22_like	blaOXA-PR	blaOXA	NF033509.1	575.00	575.00	1	OXA-22 family class D beta-lactamase
blaOXA-23_like	blaOXA	blaOXA	NF000266.2	600.00	600.00	1	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase
blaOXA-24_like	blaOXA	blaOXA	NF000434.2	615.00	615.00	1	OXA-24 family carbapenem-hydrolyzing class D beta-lactamase
blaOXA-266_fam	blaOXA	blaOXA	-	0.00	0.00	1	OXA-266 family class D beta-lactamase
blaOXA-274_like	blaOXA	blaOXA	NF033648.1	625.00	625.00	1	OXA-274 family class D beta-lactamase
blaOXA-286_like	blaOXA	blaOXA	NF000520.2	570.00	570.00	1	OXA-286 family class D beta-lactamase
blaOXA-2_like	blaOXA	blaOXA	NF000267.2	590.00	590.00	1	OXA-2 family class D beta-lactamase
blaOXA-364_like	blaOXA-PR	blaOXA	NF033815.0	625.00	625.00	1	OXA-364 family class D beta-lactamase
blaOXA-372_like	blaOXA	blaOXA	NF000415.2	575.00	575.00	1	OXA-372 family carbapenem-hydrolyzing class D beta-lactamase
blaOXA-46_like	blaOXA	blaOXA	NF033104.0	600.00	600.00	1	OXA-46 family oxacillin-hydrolyzing class D beta-lactamase
blaOXA-48_like	blaOXA	blaOXA	NF000387.2	580.00	580.00	1	OXA-48 family class D beta-lactamase
blaOXA-493_like	blaOXA_Campylobacter	blaOXA	NF000462.2	475.00	475.00	1	OXA-493 family class D beta-lactamase
blaOXA-50_like	blaOXA	blaOXA	NF000432.2	580.00	580.00	1	OXA-50 family oxacillin-hydrolyzing class D beta-lactamase
blaOXA-51_like	blaOXA	blaOXA	NF000268.2	600.00	600.00	1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
blaOXA-542_like	blaOXA	blaOXA	-	0.00	0.00	1	OXA-542 family carbapenem-hydrolyzing class D beta-lactamase
blaOXA-548_like	blaOXA	blaOXA	-	0.00	0.00	1	OXA-548 family class D beta-lactamase
blaOXA-55_like	blaOXA	blaOXA	NF033667.1	550.00	550.00	1	OXA-55 family carbapenem-hydrolyzing class D beta-lactamase
blaOXA-576_like	blaOXA_Campylobacter	blaOXA	NF033613.1	530.00	530.00	1	OXA-576 family class D beta-lactamase
blaOXA-58_like	blaOXA	blaOXA	NF000500.2	625.00	625.00	1	OXA-58 family carbapenem-hydrolyzing class D beta-lactamase
blaOXA-5_like	blaOXA	blaOXA	-	0.00	0.00	1	OXA-5 family class D beta-lactamase
blaOXA-60_like	blaOXA	blaOXA	NF000395.3	550.00	550.00	1	OXA-60 family carbapenem-hydrolyzing class D beta-lactamase
blaOXA-61_like	blaOXA_Campylobacter	blaOXA	NF000435.2	540.00	540.00	1	OXA-61 family class D beta-lactamase
blaOXA-62_like	blaOXA	blaOXA	NF000430.2	560.00	560.00	1	OXA-62 family carbapenem-hydrolyzing class D beta-lactamase
blaOXA-63_like	blaOXA	blaOXA	NF000429.2	560.00	560.00	1	OXA-63 family oxacillin-hydrolyzing class D beta-lactamase
blaOXA-727_like	blaOXA	blaOXA	NF033666.1	600.00	600.00	1	OXA-727 family class D beta-lactamase
blaOXA-85_like	blaOXA	blaOXA	NF000502.2	550.00	500.00	1	OXA-85 family oxacillin-hydrolyzing class D beta-lactamase
blaOXA-PR	bla-D	blaOXA	NF000270.1	280.00	280.00	1	class D beta-lactamase
blaOXA_Campylobacter	blaOXA	blaOXA	NF000463.2	390.00	390.00	1	class D beta-lactamase
blaOXA	bla-D	blaOXA	NF012161.0	250.00	250.00	1	class D beta-lactamase
blaOXY-1	blaOXY	blaOXY	-	0.00	0.00	1	OXY-1 family class A extended-spectrum beta-lactamase
blaOXY-2	blaOXY	blaOXY	-	0.00	0.00	1	OXY-2 family class A extended-spectrum beta-lactamase
blaOXY-3	blaOXY	blaOXY	-	0.00	0.00	1	OXY-3 family class A extended-spectrum beta-lactamase
blaOXY-4	blaOXY	blaOXY	-	0.00	0.00	1	OXY-4 family class A extended-spectrum beta-lactamase
blaOXY-5	blaOXY	blaOXY	-	0.00	0.00	1	OXY-5 family class A extended-spectrum beta-lactamase
blaOXY-6	blaOXY	blaOXY	-	0.00	0.00	1	OXY-6 family class A extended-spectrum beta-lactamase
blaOXY	bla-A	blaOXY	NF000271.2	600.00	600.00	1	OXY family class A extended-spectrum beta-lactamase
blaPAC	bla-C	blaPAC	NF033159.0	850.00	850.00	1	PAC family class C beta-lactamase
blaPDC_gen	bla-C	blaPDC	-	0.00	0.00	1	PDC family class C beta-lactamase
blaPDC_var	blaPDC_gen	blaPDC	NF000519.2	900.00	900.00	1	PDC variant family class C beta-lactamase
blaPDC	blaPDC_gen	blaPDC	NF000422.6	865.00	500.00	1	PDC family class C beta-lactamase
blaPEDO-1_fam	bla-B3	blaB3PEDO	NF000457.2	550.00	550.00	1	PEDO-1 family subclass B3 metallo-beta-lactamase
blaPEDO-2_fam	bla-B3	blaB3PEDO	NF000458.2	550.00	550.00	1	PEDO-2 family subclass B3 metallo-beta-lactamase
blaPEDO-3_fam	blaB-IND-MUS	blaB1PEDO	NF000453.2	400.00	400.00	1	PEDO-3 family subclass B1 metallo-beta-lactamase
blaPER	bla-A2	blaPER	NF000389.2	650.00	650.00	1	PER family class A extended-spectrum beta-lactamase
blaPLA-ORN-TER	bla-A	blaPLA	NF000275.2	550.00	550.00	1	PLA/ORN/TER family class A beta-lactamase
blaPLA	blaPLA-ORN-TER	blaPLA	-	0.00	0.00	1	PLA family class A beta-lactamase
blaPLN	bla-B3	blaPLN	-	0.00	0.00	1	PLN family subclass B3 metallo-beta-lactamase
blaPME	bla-A	blaPME	NF000414.2	650.00	650.00	1	PME family class A beta-lactamase
blaPOM	bla-B3	blaPOM	NF000438.2	610.00	610.00	1	POM family subclass B3 metallo-beta-lactamase
blaPSE	blaCARB_gen	blaPSE	NF000480.2	580.00	580.00	1	PSE family carbenicillin-hydrolyzing class A beta-lactamase
blaPST	blaDIM-SIM-IMP	blaPST	NF033584.1	525.00	525.00	1	PST family subclass B1 metallo-beta-lactamase
blaPSV	bla-A	blaPSV	NF033174.0	550.00	550.00	1	PSV family class A beta-lactamase
blaP	bla-A_firm	blaP	NF012156.1	660.00	660.00	1	class A beta-lactamase BlaP
blaR1-2	blaR1	blaR1	-	0.00	0.00	1	beta-lactam sensor/signal transducer BlaR1
blaR1_gen	AMR	blaR1	NF000326.1	400.00	400.00	1	BlaR1 family beta-lactam sensor/signal transducer
